tic_id,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,tess_mag,e_Tmag,TESSflag,SPFlag,stellar_Teff,e_Teff,stellar_logg,e_logg,MH,e_MH,stellar_rad,e_rad,stellar_mass,e_mass,rho,e_rho,lum_class,lum,e_lum,stellar_dist_pc,e_d,ebv,e_ebv,numcont,tic_contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
101948569,20190415,,7539-00503-1,230-000992,00590112-4409389,,J005901.15-440939.2,4982951791883929472,19693294,,STAR,tmgaia2,14.7547453112975,-44.1608245729635,tmgaia2,27.3984,0.0298983,-10.2454,0.032455,gaia2,13.3256,0.0272258,gaia2,298.303943696002,-72.8992408046344,351.030955615867,-45.386681006411,13.255,0.197,11.795,0.032,,,,,,,,,,,9.645,0.029,9.056,0.027,8.852,0.025,AAA-222-111-000-0-0,,8.725,0.023,8.773,0.019,8.7,0.025,8.401,0.293,11.4397,0.000903,10.7011,0.0061,gbprp,gaia2,4316.0,121.691,4.5703,0.103018,,,0.702945,0.0597739,0.67,0.0824049,1.9289,0.583109,DWARF,0.1544768,0.009130385,74.881,0.1538,0.0,0.0,28,0.06288448,,,0.00268329214,0.0,0.0,,0.0811465,0.0836634,0.0643226,0.0552251,0.58315,0.583068,0.103059,0.102976,0.0101231,0.00813767,0.1535,0.1541,bj2018,108.16,135.222,dered0,12.1572,0.001415,10.6496,0.001118,1,,tycho2v3,tycho2b3,,0.500389365285016,0.503324137237476,14.7549097487832,-44.1608686852207,0.0169366496950737,0.0165338854961335,1,0,512560070
281979481,20190415,,9395-00842-1,071-008710,08420116-7548055,,J084201.22-754806.2,5216407178800201728,34682840,,STAR,tmgaia2,130.504699263504,-75.8015182650528,tmgaia2,38.707,0.0377581,-81.3626,0.0399342,gaia2,8.7911,0.0201669,gaia2,289.569365650715,-19.9235009166555,233.399923926331,-74.5021285977401,12.094,0.184,11.214,0.014,,,,,,,,,,,9.747,0.023,9.329,0.022,9.228,0.021,AAA-222-111-000-0-0,,9.168,0.023,9.225,0.02,9.14,0.025,9.334,0.43,11.0459,0.000414,10.4929,0.006,rered,gaia2,5164.0,125.975,4.56352,0.0853126,,,0.807298,0.0471181,0.87,0.111103,1.65355,0.40509,DWARF,0.417548537,0.01369895,113.378,0.261,0.0264792,0.01025688,247,0.06252285,,,0.0050827,0.0113944,0.00911936,schlegel,0.091701,0.130506,0.0478965,0.0463397,0.391591,0.418589,0.0839959,0.0866293,0.0166319,0.010766,0.26,0.262,bj2018,155.956,95.9944,dered,11.5216,0.001484,10.4487,0.001026,1,,tycho2v3,tycho2b3,,0.741927532755773,0.61931140202873,130.505378707345,-75.8018685772037,0.0186607323972253,0.0202545917456223,1,0,651338595
47484268,20190415,,,327-199984,22515192-2447149,,J225152.06-244715.6,6611281298042704512,12470516,,STAR,tmgaia2,342.966435030439,-24.7874737902442,tmgaia2,158.71,0.114028,-71.0845,0.0942199,gaia2,19.4434,0.0757827,gaia2,31.1301626215998,-63.083604110195,334.675962959971,-16.1928609444366,16.856,0.162,15.46,0.2,,,,,,,,,,,10.854,0.024,10.22,0.026,9.941,0.019,AAA-222-111-000-0-0,,9.807,0.024,9.701,0.02,9.551,0.042,8.497,,13.6902,0.000763,12.4253,0.00758025,cdwrf,cdwrf,3339.0,157.0,4.83731,0.00263324,,,0.388469,0.0115853,0.378406,0.0202633,6.45489,0.231725,DWARF,0.0168994721,0.00420967862,51.3563,0.20135,0.0,0.0,23,0.000176167974,,,0.0015830074,0.0,0.0,,,,,,,,,,,,0.2006,0.2021,bj2018,,,cdwrf,15.1761,0.003761,12.4967,0.002472,1,,cdwrf,bpbj,cooldwarfs_v8,1.81112986458014,1.4611372179381,342.967187710185,-24.7877798503924,0.0742653631583372,0.0461424838136941,1,0,1721981356
327952677,20190415,,,384-159045,23562201-1316179,,J235622.04-131617.9,2421050425984140288,7426754,,STAR,tmgaia2,359.091778217902,-13.271592515728,tmgaia2,17.9664,0.0757173,-10.4572,0.0777422,gaia2,2.01986,0.0562605,gaia2,77.3210224224828,-71.0867159463624,353.814501282575,-11.7994827113316,13.333,0.044,12.798,0.126,,,,,,,,,,,11.522,0.027,11.186,0.022,11.137,0.024,AAA-222-111-000-0-0,,11.076,0.022,11.079,0.021,10.769,0.116,8.247,,12.567,0.00023,12.141,0.0066,rered,gaia2,5864.0,119.693,4.25528,0.0769434,,,1.27071,0.0667387,1.06,0.134787,0.51661,0.11268,DWARF,1.720149,0.110584147,488.387,13.5285,0.0140054,0.00431443,33,0.00224907161,,,0.000295698672,0.00332123,0.00530763,panstarrs,0.131762,0.137811,0.0702301,0.0632472,0.0986297,0.126731,0.0603279,0.093559,0.124667,0.0965013,13.161,13.896,bj2018,83.0156,156.37,dered,12.8789,0.000935,12.0675,0.000947,1,,ucac4,apassdr9,,1.1821226077099,1.20545108029344,359.091857695869,-13.2716375397962,0.0373129736397791,0.0328241673740793,1,0,1726187108
234345288,20190415,,9147-00231-1,092-003582,02353279-7137269,,J023532.88-713727.2,4644950166473815168,33533038,,STAR,tmgaia2,38.8865965937357,-71.6241615715871,tmgaia2,50.8662,0.0438591,-19.8718,0.0364332,gaia2,18.3786,0.0193437,gaia2,291.988782252989,-43.2235855377996,321.395987141789,-71.6993301875724,11.933,0.159,10.879,0.014,,,,,,,,,,,8.782,0.018,8.198,0.038,8.119,0.023,AAA-111-111-000-0-0,,8.046,0.023,8.123,0.02,8.039,0.019,8.051,0.182,10.4785,0.000451,9.7806,0.006,gbprp,spect,4566.4,121.786,4.64058,0.0938794,-0.08,0.08,0.672062,0.0515351,0.72,0.0812661,2.37195,0.651307,DWARF,0.1769331,0.00822224,54.3256,0.0575,0.0,0.0,68,0.00542781129,,,0.008316899,0.0,0.0,,0.0763526,0.0861796,0.0447427,0.0583276,0.516125,0.786488,0.0809599,0.106799,0.00686746,0.00957702,0.0575,0.0575,bj2018,123.527,120.046,spect,11.1396,0.001179,9.73184,0.000974,1,,tycho2v3,tycho2b3,,0.838587233354414,0.56501559868772,38.8872913059883,-71.6242471319867,0.0217078197379531,0.0184403716687691,1,0,518977972
29781292,20190415,20295,9154-01248-1,110-003794,04205712-6806095,,J042057.17-680609.5,4668163021600295552,32011047,,STAR,tmgaia2,65.2380521967055,-68.1026427684651,tmgaia2,22.0284,0.0388924,-10.4005,0.0428995,gaia2,7.13389,0.0217844,gaia2,280.679877421046,-38.7337150313881,339.511153786178,-80.400709655897,10.299,0.312,9.42,0.03,,,,,,,,,,,8.476,0.02,8.256,0.024,8.175,0.023,AAA-112-111-000-0-0,,8.136,0.023,8.175,0.02,8.155,0.02,7.997,0.161,9.29976,0.000323,8.9387,0.006,rered,gaia2,6315.0,134.21,4.23189,0.0906404,,,1.41189,0.0640704,1.24,0.199013,0.440579,0.106148,DWARF,2.8561883,0.1262494,139.611,0.428,0.0204518,0.0102023,145,0.004423542,,,0.00867068,0.0122775,0.0081271,schlegel,0.152594,0.245432,0.0641126,0.0640281,0.102941,0.109355,0.101615,0.0796659,0.0895608,0.162938,0.427,0.429,bj2018,86.1056,182.314,dered,9.58671,0.001941,8.90205,0.002342,1,,hipvmag,apassdr9,,0.727902136403139,0.665256809416969,65.2383065090154,-68.1026875485913,0.0214127823386952,0.0204554794757618,1,0,525024959
42054565,20190415,,7005-01138-1,268-001652,01364049-3624491,,J013640.43-362450.0,5011437114501852800,17477379,,STAR,tmgaia2,24.1686868579646,-36.4136589910925,tmgaia2,-55.9234,0.0383307,-81.7786,0.0384871,gaia2,10.0053,0.0298953,gaia2,259.803573759953,-76.6530687729687,5.14998021257566,-42.5076782641038,11.359,0.087,10.615,0.006,,,,,,,,,,,9.349,0.024,8.975,0.026,8.895,0.021,AAA-122-111-000-0-0,,8.834,0.022,8.898,0.02,8.872,0.027,8.892,0.418,10.4782,0.000244,9.9955,0.006,gbprp,gaia2,5456.0,118.582,4.62862,0.0801554,,,0.782681,0.0388894,0.95,0.120982,1.98139,0.435811,DWARF,0.489059567,0.01137303,99.66,0.29915,0.0,0.0,38,0.00700666336,,,0.00352771673,0.0,0.0,,0.101443,0.140521,0.0284442,0.0493347,0.345888,0.525734,0.0730572,0.0872536,0.00988746,0.0128586,0.2983,0.3,bj2018,126.225,110.939,dered0,10.8741,0.000677,9.9472,0.000787,1,,tycho2v3,tycho2b3,,0.625723357749278,0.59689605612276,24.1683876586921,-36.41401109377,0.0188560269881515,0.0203209168076194,1,0,516128196
201793781,20190415,10779,8483-00957-1,176-002066,02184405-5451351,,J021844.19-545134.9,4743138925656526976,25166190,,STAR,tmgaia2,34.6835831288559,-54.8597807239876,tmgaia2,93.5322,0.0395577,12.8944,0.0378527,gaia2,13.1371,0.0242418,gaia2,279.087797328764,-58.0406511744084,357.003279789775,-61.708923111009,9.642,0.05,9.03,0.03,,,,,,,,,,,7.912,0.03,7.646,0.038,7.586,0.031,AAA-111-111-000-0-0,,7.456,0.039,7.553,0.022,7.561,0.02,7.433,0.151,8.88337,0.000234,8.4642,0.006,gbprp,spect,5711.7,116.054,4.34708,0.0717352,0.0,0.09,1.12148,0.0520603,1.02,0.118562,0.723142,0.143117,DWARF,1.20598173,0.03059795,75.9529,0.1409,0.0,0.0,39,0.00993255,,,0.00562994462,0.0,0.0,,0.124244,0.112881,0.0538759,0.0502447,0.118139,0.168095,0.0583264,0.0851439,0.0374498,0.0237461,0.1407,0.1411,bj2018,108.271,123.838,spect,9.22065,0.000951,8.42298,0.001078,1,,hipvmag,apassdr9,,0.691136746184805,0.587030762448654,34.6842827857134,-54.8597252084423,0.0213084461001783,0.0191951553034951,1,0,518179731
259511357,20190415,21952,8082-00901-1,199-004639,04430607-5013106,,J044306.10-501310.2,4784439709132505344,25528223,,STAR,tmgaia,70.7751792553487,-50.2196929054549,tmgaia,49.228,0.104383,49.9755,0.142017,gaia2,9.94721,0.0619631,gaia2,257.229386109017,-40.7606453209689,49.721003258759,-70.981028256676,9.524,0.034,8.95,0.03,,,,,,,,,,,7.915,0.034,7.673,0.049,7.602,0.023,AAA-111-111-000-0-0,,7.528,0.033,7.573,0.02,7.547,0.018,7.377,0.089,8.81528,0.000258,8.4332,0.0071,rered,gaia2,6114.0,129.158,4.25099,,,,1.33012,,1.15,,0.488683,,DWARF,2.22729015,,100.245,0.62765,0.00566485,0.0100485748,,,,,,0.0103814,0.00971575,schlegel,,,,,,,,,,,0.6233,0.632,bj2018,,,dered,9.11535,0.001191,8.39065,0.001194,1,,hipvmag,tycho2b3,,1.78746681207109,2.20230141297965,70.7755105132198,-50.2194777336323,0.0490092927549209,0.0676056002112416,1,0,527037140
220479565,20190415,,,180-005252,05032306-5410378,,J050323.09-541039.1,4770828304936109056,26149036,,STAR,tmgaia2,75.8460880052307,-54.1772013912077,tmgaia2,26.472,0.0432139,-120.75,0.0430268,gaia2,17.508,0.023093,gaia2,261.959412846055,-37.3234938210307,54.1610748831051,-75.8517299014085,15.985,0.032,14.37,0.114,,,,,,,,,,,10.909,0.026,10.304,0.022,10.1,0.023,AAA-222-111-000-0-0,,9.928,0.023,9.803,0.02,9.71,0.032,9.023,,13.4258,0.000369,12.2958,0.00741263,cdwrf,cdwrf,3546.0,157.0,4.82857,0.0033732,,,0.397924,0.011947,0.389135,0.0203323,6.17589,0.233498,DWARF,0.022555368,0.00537632452,57.0225,0.07565,0.0,0.0,52,0.0113068838,,,0.00532880146,0.0,0.0,,,,,,,,,,,,0.0756,0.0757,bj2018,,,cdwrf,14.6428,0.002674,12.338,0.001793,1,,ucac4,apassdr9,cooldwarfs_v8,0.752616417680108,0.667345891684884,75.8462827438132,-54.1777212872023,0.0201399287814565,0.0239664013054448,1,0,532889095
305048087,20190415,,,303-279055,23325824-2924540,,,2329387852426700800,14745970,,STAR,tmgaia2,353.242791548842,-29.4150524465489,tmgaia2,151.047,0.10832,-333.194,0.155699,gaia2,26.2368,0.155995,gaia2,20.7831786566249,-72.5937285896108,341.502309849602,-24.1945193413885,17.718,0.0,16.37,0.2,,,,,,,,,,,11.74,0.021,11.19,0.022,10.896,0.025,AAA-222-111-000-0-0,,,,,,,,,,14.754,0.000823,13.4102,0.00743684,cdwrf,cdwrf,3210.0,157.0,5.04424,0.0218134,,,0.211299,0.0065435,0.180288,0.0201408,19.1106,0.366111,DWARF,0.00427080458,0.00110665068,38.0749,0.22785,0.0,0.0,32,4.511671e-05,,,0.00223613717,0.0,0.0,,,,,,,,,,,,0.2265,0.2292,bj2018,,,cdwrf,16.4447,0.006937,13.5016,0.00184,1,,cdwrf,apassdr9,cooldwarfs_v8,1.73804229668341,2.41489772861617,353.243538136597,-29.4164870339191,0.087437627804676,0.0868771016165868,1,0,1724815165
9725627,20190415,,5834-00095-1,400-139265,23533805-1007049,1237652947451248652,J235338.04-100705.1,2434845586060285824,7425142,,STAR,tmgaia2,358.408562889786,-10.1180824330378,tmgaia2,-19.2018,0.116692,-8.1718,0.0704956,gaia2,2.80168,0.0718614,gaia2,81.499470650309,-68.2072983281514,354.487903491903,-8.64463955648736,12.152,0.406,11.915,0.032,14.697,0.0083663,11.7597,0.000636282,11.4181,0.000579047,11.336,0.000646757,11.718,0.00362887,10.508,0.026,10.283,0.023,10.199,0.024,AAA-222-111-000-0-0,,10.162,0.023,10.202,0.019,10.077,0.06,8.318,,11.3496,0.001121,10.9774,0.0076,rered,spect,6362.5,129.087,4.2569,0.0886748,-0.2,0.12,1.38831,0.0749473,1.27,0.186767,0.474613,0.115924,DWARF,2.84565258,0.1972085,353.539,9.056,0.0312015,0.006834175,21,0.00385330245,,,0.000557774038,0.00552797,0.00814038,panstarrs,0.153771,0.219762,0.0565628,0.0933317,0.114056,0.117791,0.0797591,0.0975905,0.179807,0.21461,8.828,9.284,bj2018,128.86,129.315,spect,11.6401,0.000728,10.9335,0.000806,1,,tycho2v3,tycho2b3,,1.81652657940798,1.09345982242066,358.408478909286,-10.1181176171876,0.0513814784962908,0.041241571223443,1,0,1725892199
206609630,20190415,,,153-001390,01301224-5934594,,J013012.07-593459.4,4717055692347031296,27156892,,STAR,gaia2,22.5500238407526,-59.5832461659004,gaia2,-116.97,2.0,-16.69,2.0,tic7,,,,293.962485304346,-56.8648869951513,340.574417180185,-60.2773692484149,16.435,0.019,,,,,,,,,,,,,10.577,0.023,9.95,0.024,9.697,0.022,AAA-222-111-000-0-0,,9.515,0.023,9.376,0.02,9.177,0.028,8.959,0.419,13.7244,0.004443,12.5595,0.0075,gbprp,,,,,,,,,,,,,,,,,,,,,,,SPLIT,,,,,,,,,,,,,,,,,,,,,,15.1821,0.008191,12.357,0.005239,0,,,apassdr9,,0.680635524125704,0.558280499229966,22.5500238407526,-59.5832461659004,0.680635524125704,0.558280499229966,-1,-1,515692166
355509914,20190415,,,155-000970,01020596-5905159,,J010206.00-590515.8,4904072037432148096,27148156,,STAR,tmgaia2,15.5248899001057,-59.0877573600604,tmgaia2,17.866,0.0553397,7.73285,0.0500628,gaia2,1.56544,0.02955,gaia2,300.348965064142,-57.9869931363813,336.510183414112,-57.3363856989283,16.808,0.036,15.534,0.206,,,,,,,,,,,13.737,0.026,13.256,0.022,13.098,0.027,AAA-222-111-000-0-0,,13.09,0.023,13.184,0.026,12.777,,9.231,,15.3358,0.000479,14.6723,0.006,rered,gaia2,4610.0,122.0,4.47349,,,,0.820258,,0.73,,1.32273,,DWARF,0.2737788,,627.339,11.7195,0.0131574,7.817905e-06,,,,,,8.04583e-06,7.58998e-06,schlegel,,,,,,,,,,,11.505,11.934,bj2018,,,dered,15.934,0.002547,14.6113,0.001812,1,,ucac4,apassdr9,,0.986331498329219,0.776341152225683,15.5250396360863,-59.0877240659317,0.027009744295224,0.0238928259429804,1,0,513233442
38696105,20190415,,8869-02099-1,150-004259,04243271-6007478,,J042432.69-600747.8,4678368722887617792,29810445,,STAR,tmgaia2,66.1363121951975,-60.1299765285636,tmgaia2,-7.00245,0.0465292,10.4005,0.0455674,gaia2,3.49414,0.0235305,gaia2,270.815819093188,-41.334005588197,19.9005082500962,-77.6266273962617,11.662,0.144,11.158,0.01,,,,,,,,,,,10.005,0.024,9.771,0.026,9.68,0.019,AAA-222-111-000-0-0,,9.648,0.022,9.687,0.02,9.673,0.03,9.263,,10.8897,0.000407,10.5041,0.006,rered,spect,6002.18,105.175,4.11953,0.0735587,0.257514,0.0465553,1.52031,0.063402,1.11,0.14062,0.315883,0.0619386,DWARF,2.702682,0.1177645,283.856,1.9105,0.0131239,0.0101216,53,0.0146816019,,,0.00292629376,0.0116068,0.0086364,schlegel,0.11843,0.162809,0.0695126,0.0572915,0.0632632,0.060614,0.0760998,0.0710177,0.109507,0.126022,1.898,1.923,bj2018,112.439,97.9103,spect,11.1895,0.00088,10.4577,0.000815,1,,tycho2v3,tycho2b3,,0.833595834741222,0.70668586434463,66.1362516583057,-60.1299317486466,0.0214772924453143,0.0235097345035404,1,0,525356804
166697854,20190415,,8484-00395-1,185-002237,02225695-5304128,,J022256.94-530412.6,4743406244421179264,26123853,,STAR,tmgaia2,35.737343756543,-53.0702282374256,tmgaia2,13.0516,0.0385476,7.75393,0.0351298,gaia2,2.48765,0.023675,gaia2,275.960950555387,-59.000615085419,0.469950386573753,-60.8093996327412,11.721,0.167,11.439,0.013,,,,,,,,,,,10.362,,10.103,0.029,10.074,,UAU-626-020-0c0-0-0,,9.916,0.023,9.939,0.02,9.911,0.044,9.098,,11.1839,0.000404,10.8387,0.006,rered,spect,5776.5,140.258,3.82994,0.0820026,-1.09,0.18,2.05391,0.11357,1.04,0.126398,0.12003,0.0281972,DWARF,4.23171,0.16568,397.391,3.767,0.0272425,0.00970969,37,0.02861036,,,0.0006166361,0.00765848,0.0117609,schlegel,0.0952724,0.157523,0.126595,0.100545,0.0219562,0.0344383,0.0874809,0.0765242,0.165689,0.165671,3.732,3.802,bj2018,116.927,163.589,spect,11.4411,0.001062,10.7861,0.000565,1,,tycho2v3,tycho2b3,,0.668164100159827,0.544843900979502,35.7374372835953,-53.0701948524856,0.0208983811621517,0.0190175496042886,1,0,518372227
402026209,20190415,,8017-00108-1,240-183703,23341508-4203411,,J233415.09-420342.0,6535499658122055552,22094709,,STAR,tmgaia2,353.562857592931,-42.06140263014,tmgaia2,9.87373,0.052658,-87.5177,0.0478747,gaia2,3.71451,0.0517115,gaia2,344.493275038718,-68.2959485682969,335.074560765286,-35.5586835406973,13.514,0.477,12.483,0.041,,,,,,,,,,,11.179,0.025,10.842,0.026,10.746,0.021,AAA-222-111-000-0-0,,10.684,0.022,10.748,0.02,10.721,0.089,8.465,,12.3162,0.000246,11.8295,0.006,rered,spect,5504.0,139.987,4.52122,0.0872009,-0.01,0.1,0.894974,0.0555528,0.97,0.122722,1.35313,0.34293,DWARF,0.6622612,0.02957185,267.206,3.7205,0.0115964,0.0101415347,33,0.0110762911,,,0.00076643686,0.0118998,0.00838327,schlegel,0.0949892,0.150455,0.0646603,0.0464452,0.394842,0.291019,0.111934,0.0624677,0.0260994,0.0330443,3.67,3.771,bj2018,154.204,125.77,spect,12.71,0.001591,11.7754,0.001332,1,,tycho2v3,tycho2b3,,0.875059252350199,0.742515349508323,353.562914853612,-42.0617794424767,0.0326860345828858,0.0260613028999725,1,0,1724830137
415969908,20190415,,,356-202464,22545039-1854426,,,2402715141877299584,10063737,,STAR,tmgaia2,343.710058965027,-18.9118284079225,tmgaia2,-317.835,0.0742337,-143.221,0.0649916,gaia2,29.5806,0.0397266,gaia2,43.7774419536543,-62.019215527532,337.701621142274,-11.0587258740066,14.939,0.077,13.342,0.021,,,,,,,,,,,9.943,0.023,9.33,0.025,9.091,0.023,AAA-222-111-000-0-0,,,,,,,,,,12.4111,0.000549,11.3018,0.00740658,cdwrf,cdwrf,3568.0,157.0,4.84496,0.00217725,,,0.380272,0.0114291,0.36905,0.0203196,6.71123,0.235423,DWARF,0.0211145971,0.005010868,33.773,0.04565,0.0,0.0,39,0.000197245186,,,0.003138042,0.0,0.0,,,,,,,,,,,,,,bj2018,,,cdwrf,13.6123,0.002473,11.3419,0.001765,1,,cdwrf,apassdr9,cooldwarfs_v8,1.16702427779121,1.00784036955214,343.708612422166,-18.9124450594987,0.0358642915106024,0.0307944239589092,1,0,1722355916
200723869,20190415,14710,8064-00286-1,196-002963,03100397-5049567,,J031004.09-504956.2,4747624104168195072,,,STAR,tmgaia2,47.5165933019732,-50.8323833757762,tmgaia2,97.9122,0.0516745,27.9112,0.0818487,gaia2,12.9746,0.0326954,gaia2,264.529566337362,-54.6763126612213,15.5814082011528,-63.7150182185992,8.159,0.024,7.57,0.03,,,,,,,,,,,6.504,0.019,6.325,0.021,6.256,0.021,AAA-111-111-000-0-0,,6.209,0.1,6.084,0.033,6.239,0.015,6.172,0.048,7.41653,0.000296,7.0286,0.006,gbprp,spect,6382.67,111.273,4.05151,0.0809034,,,1.76557,0.072387,1.28,0.189889,0.232572,0.0485562,DWARF,4.660927,0.177341,76.9028,0.1948,0.0,0.0,24,0.000521029,,,0.00433039851,0.0,0.0,,0.143208,0.236569,0.073491,0.0712829,0.0388506,0.0582619,0.0796085,0.0821984,0.154793,0.199889,0.1943,0.1953,bj2018,109.378,113.169,spect,7.7296,0.001474,6.99354,0.002107,1,,hipvmag,tycho2b3,,0.887186797485568,1.26906229570596,47.5172607691786,-50.8322632044576,0.0267810888677323,0.0321555897779582,1,0,520800382
47316976,20190415,,6969-00773-1,310-265742,22411385-2801577,,J224113.84-280157.5,6608926350294211328,14737123,,STAR,tmgaia2,340.307730869494,-28.0326658341058,tmgaia2,-7.6963,0.0843877,1.99653,0.0703543,gaia2,4.61466,0.0496381,gaia2,23.48640532482,-61.2189840596986,331.043580342907,-18.2329280637956,9.845,0.04,9.359,0.003,,,,,,,,,,,8.513,0.018,8.347,0.047,8.33,0.042,AAA-111-111-000-0-0,,8.233,0.023,8.281,0.019,8.245,0.022,8.359,0.335,9.29458,0.000383,8.97174,0.0063,rered,gaia2,6530.0,126.141,3.95604,0.0856382,,,2.02087,0.0946229,1.346,0.21544,0.163091,0.0376795,DWARF,6.68996429,0.294293,215.387,2.3205,0.0128831,0.00245382,47,0.0007540883,,,0.00124243333,0.00284019,0.00206745,panstarrs,0.169487,0.261393,0.108164,0.0810819,0.0335079,0.0418511,0.0801542,0.0911221,0.366639,0.221947,2.296,2.345,bj2018,128.221,124.06,dered,9.54607,0.00289,8.9341,0.001859,1,,tycho2v3,tycho2b3,,1.34889809850335,1.09107742709173,340.307693328307,-28.03265723794,0.0449745125092723,0.0357479116787651,1,0,1721400635
350618622,20190415,27515,8524-00391-1,176-006573,05493641-5454386,,J054936.42-545437.8,4767547667180525696,26947318,,STAR,tmgaia2,87.4017245611905,-54.9107091060348,tmgaia2,7.73109,0.0518135,66.4479,0.058092,gaia2,8.75659,0.0265011,gaia2,262.849533600649,-30.628583709737,82.6269861514496,-78.283477436473,9.595,0.038,9.07,0.03,,,,,,,,,,,8.103,0.029,7.923,0.036,7.846,0.024,AAA-111-111-000-0-0,,7.782,0.028,7.829,0.02,7.834,0.016,7.691,0.092,8.94004,0.000207,8.5822,0.006,rered,spect,6461.8,133.366,4.30743,0.0919349,0.18,0.12,1.33031,0.0634748,1.31,0.212157,0.556429,0.137858,DWARF,2.77981949,0.1277085,113.825,0.346,0.0411372,0.009681825,87,0.000475946261,,,0.0110177537,0.0100495,0.00931415,schlegel,0.191327,0.232987,0.0563804,0.0705693,0.137847,0.13787,0.0800708,0.103799,0.11401,0.141407,0.345,0.347,bj2018,122.568,144.164,spect,9.22318,0.001286,8.54344,0.001994,1,,hipvmag,tycho2b3,,0.90539144764848,0.900953550126466,87.401782465867,-54.9104230109212,0.0251205963836984,0.03082722837822,1,0,553886921
47525799,20190415,,6971-00787-1,328-207430,22553112-2424345,,J225531.24-242434.9,2383924277704397056,12472046,,STAR,tmgaia2,343.879720255361,-24.4096525992123,tmgaia2,141.693,0.0674405,-18.5853,0.0600827,gaia2,8.61124,0.038272,gaia2,32.3398565084725,-63.8184690213501,335.62575258839,-16.1757309220458,13.096,0.455,12.061,0.04,,,,,,,,,,,10.173,0.024,9.67,0.025,9.564,0.019,AAA-222-111-000-0-0,,9.51,0.023,9.59,0.02,9.531,0.042,8.142,,11.6296,0.000377,11.0316,0.0061,rered,gaia2,4880.0,125.787,4.63552,0.0907533,,,0.710768,0.048314,0.796,0.098603,2.21681,0.587765,DWARF,0.258125126,0.00868322,115.742,0.5165,0.00872086,0.00240946,44,0.00208459538,,,0.00156512077,0.00220177,0.00261715,panstarrs,0.0739411,0.123265,0.0533472,0.0432809,0.545734,0.629795,0.0765636,0.104943,0.00675764,0.0106088,0.515,0.518,bj2018,116.181,135.394,dered,12.1511,0.001241,10.977,0.000874,1,,tycho2v3,tycho2b3,,1.06997320079139,0.931862415579207,343.880390206683,-24.4097326207286,0.0317956223961764,0.0328888648282722,1,0,1722261217
92226327,20190415,,,374-000830,00445930-1516166,,,2371032916186181760,7447333,,STAR,tmgaia2,11.2472145795075,-15.2715397578344,tmgaia2,317.585,0.120648,-596.617,0.0852977,gaia2,66.6996,0.0673611,gaia2,115.400367069977,-78.048876136232,4.10213886134999,-18.4515825780233,15.881,0.091,14.15,0.062,,,,,,,,,,,9.612,0.023,9.092,0.026,8.821,0.024,AAA-222-111-000-0-0,,,,,,,,,,12.6706,0.000356,11.2991,0.00732876,cdwrf,cdwrf,3166.0,157.0,5.03724,0.0210634,,,0.215535,0.00655817,0.184589,0.0201091,18.4354,0.331505,DWARF,0.004205077,0.00109661045,14.9861,0.01525,0.0,0.0,29,0.0330840126,,,0.007876152,0.0,0.0,,,,,,,,,,,,0.0152,0.0153,bj2018,,,cdwrf,14.4352,0.002786,11.3989,0.001328,1,,apass,apassdr9,cooldwarfs_v8,1.88753214546853,1.32297949169913,11.2486320111991,-15.2741085299475,0.0532762302248684,0.0478370252060583,1,0,510675215
