tic_id,label,source
159723041,0,nasa_confirmed
137899939,0,nasa_confirmed
272942100,0,nasa_confirmed
24358417,0,nasa_confirmed
204650483,0,nasa_confirmed
434133930,0,nasa_confirmed
468989066,0,nasa_confirmed
176869982,0,nasa_confirmed
230241767,0,nasa_confirmed
73540072,0,nasa_confirmed
130181866,0,nasa_confirmed
267650535,0,nasa_confirmed
38271828,0,nasa_confirmed
954124944,0,nasa_confirmed
63212809,0,nasa_confirmed
38354061,0,nasa_confirmed
158837572,0,nasa_confirmed
271881331,0,nasa_confirmed
164785771,0,nasa_confirmed
298961646,0,nasa_confirmed
264508613,0,nasa_confirmed
138366498,0,nasa_confirmed
60256211,0,nasa_confirmed
416117806,0,nasa_confirmed
164780824,0,nasa_confirmed
468987719,0,nasa_confirmed
272943597,0,nasa_confirmed
184009076,0,nasa_confirmed
2621212,0,nasa_confirmed
272845785,0,nasa_confirmed
406320735,0,nasa_confirmed
272844987,0,nasa_confirmed
88529975,0,nasa_confirmed
272073436,0,nasa_confirmed
350813835,0,nasa_confirmed
138574253,0,nasa_confirmed
120252007,0,nasa_confirmed
159098652,0,nasa_confirmed
97735908,0,nasa_confirmed
159578257,0,nasa_confirmed
158984916,0,nasa_confirmed
148673433,0,nasa_confirmed
367858035,0,nasa_confirmed
271669275,0,nasa_confirmed
272083669,0,nasa_confirmed
47911178,0,nasa_confirmed
158215023,0,nasa_confirmed
232620788,0,nasa_confirmed
362661163,0,nasa_confirmed
248320609,0,nasa_confirmed
271354634,0,nasa_confirmed
299030528,0,nasa_confirmed
457695809,0,nasa_confirmed
138805992,0,nasa_confirmed
60923874,0,nasa_confirmed
299158887,0,nasa_confirmed
27649847,0,nasa_confirmed
290032428,0,nasa_confirmed
122066280,0,nasa_confirmed
123362050,0,nasa_confirmed
232941965,0,nasa_confirmed
61205803,0,nasa_confirmed
53848538,0,nasa_confirmed
287165117,0,nasa_confirmed
265373654,0,nasa_confirmed
55652896,0,nasa_confirmed
35019000,0,nasa_confirmed
63065911,0,nasa_confirmed
122445076,0,nasa_confirmed
184428068,0,nasa_confirmed
268159158,0,nasa_confirmed
467966544,0,nasa_confirmed
383390264,0,nasa_confirmed
169079027,0,nasa_confirmed
53134037,0,nasa_confirmed
120765183,0,nasa_confirmed
75377076,0,nasa_confirmed
52172862,0,nasa_confirmed
437704321,0,nasa_confirmed
269701147,0,nasa_confirmed
270951852,0,nasa_confirmed
27531854,0,nasa_confirmed
360630575,0,nasa_confirmed
349606708,0,nasa_confirmed
72506701,0,nasa_confirmed
438702139,0,nasa_confirmed
428657118,0,nasa_confirmed
325254372,0,nasa_confirmed
345078350,0,nasa_confirmed
193032655,0,nasa_confirmed
27064335,0,nasa_confirmed
328997091,0,nasa_confirmed
63122956,0,nasa_confirmed
158554588,0,nasa_confirmed
12192000,0,nasa_confirmed
266980320,0,nasa_confirmed
164524311,0,nasa_confirmed
366576758,0,nasa_confirmed
26748113,0,nasa_confirmed
178367144,0,nasa_confirmed
136888305,0,nasa_confirmed
178954837,0,nasa_confirmed
407966340,0,nasa_confirmed
271537530,0,nasa_confirmed
416279965,0,nasa_confirmed
268387099,0,nasa_confirmed
46310554,0,nasa_confirmed
137155210,0,nasa_confirmed
27084006,0,nasa_confirmed
270854155,0,nasa_confirmed
154870955,0,nasa_confirmed
98720809,0,nasa_confirmed
63069779,0,nasa_confirmed
378086008,0,nasa_confirmed
271259677,0,nasa_confirmed
272605867,0,nasa_confirmed
11614485,0,nasa_confirmed
164557035,0,nasa_confirmed
120576846,0,nasa_confirmed
25958378,0,nasa_confirmed
350618622,0,nasa_confirmed
298969755,0,nasa_confirmed
67686059,0,nasa_confirmed
164522726,0,nasa_confirmed
151483286,0,nasa_confirmed
32001057,0,nasa_confirmed
180871947,0,nasa_confirmed
120571308,0,nasa_confirmed
317548889,0,nasa_confirmed
407001624,0,nasa_confirmed
280655495,0,nasa_confirmed
301288279,0,nasa_confirmed
38337202,0,nasa_confirmed
271162671,0,nasa_confirmed
286865921,0,nasa_confirmed
270615772,0,nasa_confirmed
10988057,0,nasa_confirmed
164559875,0,nasa_confirmed
98898373,0,nasa_confirmed
96925186,0,nasa_confirmed
243271972,0,nasa_confirmed
267749620,0,nasa_confirmed
26473621,0,nasa_confirmed
269119490,0,nasa_confirmed
14570090,0,nasa_confirmed
35021200,0,nasa_confirmed
417657148,0,nasa_confirmed
158838045,0,nasa_confirmed
322807371,0,nasa_confirmed
38136597,0,nasa_confirmed
58542531,0,nasa_confirmed
175193677,0,nasa_confirmed
123449386,0,nasa_confirmed
399951991,0,nasa_confirmed
9967949,0,nasa_confirmed
271256817,0,nasa_confirmed
251018878,0,nasa_confirmed
173103335,0,nasa_confirmed
122607554,0,nasa_confirmed
95361265,0,nasa_confirmed
303193565,0,nasa_confirmed
188768068,0,nasa_confirmed
38991680,0,nasa_confirmed
272783172,0,nasa_confirmed
350673608,0,nasa_confirmed
271972463,0,nasa_confirmed
266030192,0,nasa_confirmed
27777414,0,nasa_confirmed
280304863,0,nasa_confirmed
434225151,0,nasa_confirmed
138969285,0,nasa_confirmed
48506710,0,nasa_confirmed
63285279,0,nasa_confirmed
66561343,0,nasa_confirmed
138097834,0,nasa_confirmed
122781795,0,nasa_confirmed
33716474,0,nasa_confirmed
123230993,0,nasa_confirmed
158394479,0,nasa_confirmed
24978373,0,nasa_confirmed
350814622,0,nasa_confirmed
179032688,0,nasa_confirmed
236743275,0,nasa_confirmed
137969066,0,nasa_confirmed
159522175,0,nasa_confirmed
670036,0,nasa_confirmed
121660143,0,nasa_confirmed
51739133,0,nasa_confirmed
350020859,0,nasa_confirmed
7652514,0,nasa_confirmed
125843782,0,nasa_confirmed
63366291,0,nasa_confirmed
137150039,0,nasa_confirmed
271427581,0,nasa_confirmed
363444743,0,nasa_confirmed
137815803,0,nasa_confirmed
198390247,0,nasa_confirmed
26752863,0,nasa_confirmed
267745858,0,nasa_confirmed
122142813,0,nasa_confirmed
49592509,0,nasa_confirmed
271164755,0,nasa_confirmed
28961316,0,nasa_confirmed
320004517,0,nasa_confirmed
422679659,0,nasa_confirmed
70412892,0,nasa_confirmed
268604100,0,nasa_confirmed
121123361,0,nasa_confirmed
366484980,0,nasa_confirmed
159105397,0,nasa_confirmed
366696612,0,nasa_confirmed
158633475,0,nasa_confirmed
120418600,0,nasa_confirmed
158555483,0,nasa_confirmed
268924604,0,nasa_confirmed
268301217,0,nasa_confirmed
18942729,0,nasa_confirmed
48419097,0,nasa_confirmed
26961214,0,nasa_confirmed
63370825,0,nasa_confirmed
288246496,0,nasa_confirmed
61538902,0,nasa_confirmed
287333762,0,nasa_confirmed
38258419,0,nasa_confirmed
123451768,0,nasa_confirmed
159726559,0,nasa_confirmed
153919886,0,nasa_confirmed
137348987,0,nasa_confirmed
122446315,0,nasa_confirmed
158842046,0,nasa_confirmed
54962195,0,nasa_confirmed
239229224,0,nasa_confirmed
164832454,0,nasa_confirmed
273036122,0,nasa_confirmed
8599009,0,nasa_confirmed
142748283,0,nasa_confirmed
350814495,0,nasa_confirmed
63373449,0,nasa_confirmed
122712446,0,nasa_confirmed
272945038,0,nasa_confirmed
158789380,0,nasa_confirmed
14111411,0,nasa_confirmed
27991150,0,nasa_confirmed
138214374,0,nasa_confirmed
640381384,0,nasa_confirmed
273305007,0,nasa_confirmed
272279290,0,nasa_confirmed
158722119,0,nasa_confirmed
164522561,0,nasa_confirmed
26123781,0,nasa_confirmed
115319029,0,nasa_confirmed
358107516,0,nasa_confirmed
102987456,0,nasa_confirmed
272212970,0,nasa_confirmed
271752712,0,nasa_confirmed
378012771,0,nasa_confirmed
405837291,0,nasa_confirmed
63005080,0,nasa_confirmed
7548817,0,nasa_confirmed
33355302,0,nasa_confirmed
268823307,0,nasa_confirmed
77490014,0,nasa_confirmed
272272564,0,nasa_confirmed
413376180,0,nasa_confirmed
266012991,0,nasa_confirmed
122297877,0,nasa_confirmed
374530847,0,nasa_confirmed
307221757,0,nasa_confirmed
121786630,0,nasa_confirmed
65406275,0,nasa_confirmed
160224839,0,nasa_confirmed
8260536,0,nasa_confirmed
399821807,0,nasa_confirmed
397052808,0,nasa_confirmed
159580705,0,nasa_confirmed
184559893,0,nasa_confirmed
351803524,0,nasa_confirmed
268483792,0,nasa_confirmed
271347291,0,nasa_confirmed
449888653,0,nasa_confirmed
159578156,0,nasa_confirmed
369021303,0,nasa_confirmed
27083727,0,nasa_confirmed
27529656,0,nasa_confirmed
63726082,0,nasa_confirmed
137550938,0,nasa_confirmed
171029578,0,nasa_confirmed
353988778,0,nasa_confirmed
351070059,0,nasa_confirmed
291685334,0,nasa_confirmed
120255950,0,nasa_confirmed
120498491,0,nasa_confirmed
73238215,0,nasa_confirmed
120495241,0,nasa_confirmed
169083837,0,nasa_confirmed
138213510,0,nasa_confirmed
27082724,0,nasa_confirmed
27774043,0,nasa_confirmed
164458488,0,nasa_confirmed
164833065,0,nasa_confirmed
122374620,0,nasa_confirmed
137211068,0,nasa_confirmed
271433874,0,nasa_confirmed
158488181,0,nasa_confirmed
322391844,0,nasa_confirmed
69530840,0,nasa_confirmed
46259692,0,nasa_confirmed
63211674,0,nasa_confirmed
159441621,0,nasa_confirmed
158217620,0,nasa_confirmed
273043474,0,nasa_confirmed
268713285,0,nasa_confirmed
78290210,0,nasa_confirmed
951438622,0,nasa_confirmed
63366281,0,nasa_confirmed
63120475,0,nasa_confirmed
439403362,0,nasa_confirmed
121598758,0,nasa_confirmed
270705307,0,nasa_confirmed
171585303,0,nasa_confirmed
367630162,0,nasa_confirmed
146520535,0,nasa_confirmed
353181458,0,nasa_confirmed
271052158,0,nasa_confirmed
4610830,0,nasa_confirmed
137121812,0,nasa_confirmed
121865123,0,nasa_confirmed
120420344,0,nasa_confirmed
248111245,0,nasa_confirmed
172607132,0,nasa_confirmed
237913194,0,nasa_confirmed
272496083,0,nasa_confirmed
268924036,0,nasa_confirmed
279741379,0,nasa_confirmed
159217436,0,nasa_confirmed
271960465,0,nasa_confirmed
397519199,0,nasa_confirmed
345143460,0,nasa_confirmed
29857954,0,nasa_confirmed
28159758,0,nasa_confirmed
308073360,0,nasa_confirmed
237099296,0,nasa_confirmed
422618449,0,nasa_confirmed
170634116,0,nasa_confirmed
403224672,0,nasa_confirmed
437444661,0,nasa_confirmed
17409453,0,nasa_confirmed
137899948,0,nasa_confirmed
267263253,0,nasa_confirmed
441692540,0,nasa_confirmed
266014458,0,nasa_confirmed
158665380,0,nasa_confirmed
279246287,0,nasa_confirmed
158423850,0,nasa_confirmed
320636129,0,nasa_confirmed
136916387,0,nasa_confirmed
57654763,0,nasa_confirmed
168071263,0,nasa_confirmed
428820090,0,nasa_confirmed
27530849,0,nasa_confirmed
293460551,0,nasa_confirmed
158114283,0,nasa_confirmed
158218214,0,nasa_confirmed
39554091,0,nasa_confirmed
192833836,0,nasa_confirmed
164892194,0,nasa_confirmed
139155506,0,nasa_confirmed
178879588,0,nasa_confirmed
239291510,0,nasa_confirmed
417660580,0,nasa_confirmed
170733187,0,nasa_confirmed
270857293,0,nasa_confirmed
159377404,0,nasa_confirmed
137484431,0,nasa_confirmed
115869504,0,nasa_confirmed
121943724,0,nasa_confirmed
176868951,0,nasa_confirmed
351799800,0,nasa_confirmed
299030246,0,nasa_confirmed
153289168,0,nasa_confirmed
302070274,0,nasa_confirmed
326096771,0,nasa_confirmed
156067565,0,nasa_confirmed
271665352,0,nasa_confirmed
399087153,0,nasa_confirmed
417676622,0,nasa_confirmed
219850915,0,nasa_confirmed
269263934,0,nasa_confirmed
164460347,0,nasa_confirmed
398118692,0,nasa_confirmed
11439959,0,nasa_confirmed
441462736,0,nasa_confirmed
130502317,0,nasa_confirmed
137488218,0,nasa_confirmed
171882123,0,nasa_confirmed
121395435,0,nasa_confirmed
122069243,0,nasa_confirmed
46020827,0,nasa_confirmed
122375047,0,nasa_confirmed
420202798,0,nasa_confirmed
607907,0,nasa_confirmed
9344899,0,nasa_confirmed
48777312,0,nasa_confirmed
120103325,0,nasa_confirmed
167227214,0,nasa_confirmed
270700432,0,nasa_confirmed
377909730,0,nasa_confirmed
275573295,0,nasa_confirmed
399967279,0,nasa_confirmed
142387023,0,nasa_confirmed
298163592,0,nasa_confirmed
123405803,0,nasa_confirmed
159396818,0,nasa_confirmed
290543478,0,nasa_confirmed
122450207,0,nasa_confirmed
137341066,0,nasa_confirmed
399953998,0,nasa_confirmed
170236331,0,nasa_confirmed
237188153,0,nasa_confirmed
271159950,0,nasa_confirmed
9007224,0,nasa_confirmed
229846907,0,nasa_confirmed
230183006,0,nasa_confirmed
48018596,0,nasa_confirmed
301603728,0,nasa_confirmed
159654016,0,nasa_confirmed
138036952,0,nasa_confirmed
62895484,0,nasa_confirmed
121215710,0,nasa_confirmed
382626661,0,nasa_confirmed
